year,data_type,source_index,destination_index,value
20182019,depot_location,1970,,
20182019,depot_location,1073,,
20182019,depot_location,1222,,
20182019,depot_location,1199,,
20182019,depot_location,757,,
20182019,depot_location,383,,
20182019,depot_location,1208,,
20182019,depot_location,1725,,
20182019,depot_location,347,,
20182019,depot_location,874,,
20182019,depot_location,1702,,
20182019,depot_location,1173,,
20182019,depot_location,1742,,
20182019,depot_location,1602,,
20182019,refinery_location,750,,
20182019,refinery_location,1581,,
20182019,refinery_location,1361,,
2018,biomass_forecast,0,,7.491153549
2018,biomass_forecast,1,,47.56691106
2018,biomass_forecast,2,,57.12844828
2018,biomass_forecast,3,,75.0644068
2018,biomass_forecast,4,,17.53968617
2018,biomass_forecast,5,,24.98535609
2018,biomass_forecast,6,,39.8097681
2018,biomass_forecast,7,,70.38288875
2018,biomass_forecast,8,,33.46113456
2018,biomass_forecast,9,,40.03677132
2018,biomass_forecast,10,,8.025923071
2018,biomass_forecast,11,,4.310481196
2018,biomass_forecast,12,,3.499028448
2018,biomass_forecast,13,,0.1960848116
2018,biomass_forecast,14,,0.4250366894
2018,biomass_forecast,15,,31.48947043
2018,biomass_forecast,16,,107.8855408
2018,biomass_forecast,17,,132.2190311
2018,biomass_forecast,18,,123.8092901
2018,biomass_forecast,19,,64.37130508
2018,biomass_forecast,20,,87.09216396
2018,biomass_forecast,21,,96.5338344
2018,biomass_forecast,22,,116.1404919
2018,biomass_forecast,23,,127.3212391
2018,biomass_forecast,24,,99.18014167
2018,biomass_forecast,25,,70.18509258
2018,biomass_forecast,26,,50.31339357
2018,biomass_forecast,27,,31.08025236
2018,biomass_forecast,28,,3.773609
2018,biomass_forecast,29,,0.2590382966
2018,biomass_forecast,30,,26.09035363
2018,biomass_forecast,31,,99.7493231
2018,biomass_forecast,32,,146.8322258
2018,biomass_forecast,33,,128.9143276
2018,biomass_forecast,34,,113.0614724
2018,biomass_forecast,35,,100.2584626
2018,biomass_forecast,36,,166.4885753
2018,biomass_forecast,37,,135.9824304
2018,biomass_forecast,38,,98.17307206
2018,biomass_forecast,39,,67.19567213
2018,biomass_forecast,40,,93.05147173
2018,biomass_forecast,41,,92.03847095
2018,biomass_forecast,42,,88.98576216
2018,biomass_forecast,43,,22.9582379
2018,biomass_forecast,44,,1.819686132
2018,biomass_forecast,45,,0.2149790761
2018,biomass_forecast,46,,0.527187285
2018,biomass_forecast,47,,19.94452436
2018,biomass_forecast,48,,80.406231
2018,biomass_forecast,49,,141.7536607
2018,biomass_forecast,50,,103.5934059
2018,biomass_forecast,51,,88.1293183
2018,biomass_forecast,52,,106.4799127
2018,biomass_forecast,53,,137.4803712
2018,biomass_forecast,54,,123.869223
2018,biomass_forecast,55,,123.1244901
2018,biomass_forecast,56,,166.2458616
2018,biomass_forecast,57,,123.1929435
2018,biomass_forecast,58,,105.9121932
2018,biomass_forecast,59,,103.5244261
2018,biomass_forecast,60,,68.14419054
2018,biomass_forecast,61,,22.7919592
2018,biomass_forecast,62,,7.298733789
2018,biomass_forecast,63,,22.38827744
2018,biomass_forecast,64,,7.583682684
2018,biomass_forecast,65,,4.366122209
2018,biomass_forecast,66,,6.659984678
2018,biomass_forecast,67,,0.3903144434
2018,biomass_forecast,68,,0.1710853807
2018,biomass_forecast,69,,11.14650152
2018,biomass_forecast,70,,106.2690897
2018,biomass_forecast,71,,163.9651506
2018,biomass_forecast,72,,106.3141403
2018,biomass_forecast,73,,94.35127713
2018,biomass_forecast,74,,146.6725978
2018,biomass_forecast,75,,176.5024495
2018,biomass_forecast,76,,112.6302076
2018,biomass_forecast,77,,104.8920222
2018,biomass_forecast,78,,179.9816194
2018,biomass_forecast,79,,178.5078493
2018,biomass_forecast,80,,103.527784
2018,biomass_forecast,81,,33.32683595
