year,data_type,source_index,destination_index,value
20182019,depot_location,0,,
20182019,depot_location,99,,
20182019,refinery_location,0,,
20182019,refinery_location,99,,
2019,biomass_forecast,0,,8.976
2019,biomass_forecast,1,,57.024
2019,biomass_forecast,2,,68.484
2019,biomass_forecast,3,,89.98799999999999
2019,biomass_forecast,4,,21.023999999999997
2019,biomass_forecast,5,,29.951999999999998
2019,biomass_forecast,6,,47.724000000000004
2019,biomass_forecast,7,,84.372
2019,biomass_forecast,8,,40.116
2019,biomass_forecast,9,,48.0
2019,biomass_forecast,10,,9.623999999999999
2019,biomass_forecast,11,,5.172
2019,biomass_forecast,12,,4.2
2019,biomass_forecast,13,,0.24
2019,biomass_forecast,14,,0.504
2019,biomass_forecast,15,,37.752
2019,biomass_forecast,16,,129.33599999999998
2019,biomass_forecast,17,,158.508
2019,biomass_forecast,18,,148.428
2019,biomass_forecast,19,,77.172
2019,biomass_forecast,20,,104.412
2019,biomass_forecast,21,,115.728
2019,biomass_forecast,22,,139.224
2019,biomass_forecast,23,,152.628
2019,biomass_forecast,24,,118.89599999999999
2019,biomass_forecast,25,,84.13199999999999
2019,biomass_forecast,26,,60.312
2019,biomass_forecast,27,,37.26
2019,biomass_forecast,28,,4.524
2019,biomass_forecast,29,,0.312
2019,biomass_forecast,30,,31.272
2019,biomass_forecast,31,,119.58
2019,biomass_forecast,32,,176.028
2019,biomass_forecast,33,,154.54799999999997
2019,biomass_forecast,34,,135.54
2019,biomass_forecast,35,,120.192
2019,biomass_forecast,36,,199.58399999999997
2019,biomass_forecast,37,,163.01999999999998
2019,biomass_forecast,38,,117.68399999999998
2019,biomass_forecast,39,,80.556
2019,biomass_forecast,40,,111.55199999999999
2019,biomass_forecast,41,,110.34
2019,biomass_forecast,42,,106.68
2019,biomass_forecast,43,,27.528000000000002
2019,biomass_forecast,44,,2.184
2019,biomass_forecast,45,,0.252
2019,biomass_forecast,46,,0.636
2019,biomass_forecast,47,,23.904
2019,biomass_forecast,48,,96.396
2019,biomass_forecast,49,,169.93200000000002
2019,biomass_forecast,50,,124.18799999999999
2019,biomass_forecast,51,,105.64800000000001
2019,biomass_forecast,52,,127.644
2019,biomass_forecast,53,,164.808
2019,biomass_forecast,54,,148.5
2019,biomass_forecast,55,,147.6
2019,biomass_forecast,56,,199.29600000000002
2019,biomass_forecast,57,,147.684
2019,biomass_forecast,58,,126.972
2019,biomass_forecast,59,,124.104
2019,biomass_forecast,60,,81.696
2019,biomass_forecast,61,,27.323999999999998
2019,biomass_forecast,62,,8.748
2019,biomass_forecast,63,,26.844
2019,biomass_forecast,64,,9.096
2019,biomass_forecast,65,,5.232
2019,biomass_forecast,66,,7.98
2019,biomass_forecast,67,,0.46799999999999997
2019,biomass_forecast,68,,0.20400000000000001
2019,biomass_forecast,69,,13.368
2019,biomass_forecast,70,,127.392
2019,biomass_forecast,71,,196.56
2019,biomass_forecast,72,,127.45199999999998
2019,biomass_forecast,73,,113.11200000000001
2019,biomass_forecast,74,,175.83599999999998
