year,data_type,source_index,destination_index,value
20182019,depot_location,149,,
20182019,depot_location,175,,
20182019,depot_location,394,,
20182019,depot_location,644,,
20182019,depot_location,712,,
20182019,depot_location,1021,,
20182019,depot_location,1076,,
20182019,depot_location,1164,,
20182019,depot_location,1220,,
20182019,depot_location,1279,,
20182019,depot_location,1630,,
20182019,depot_location,1685,,
20182019,depot_location,1739,,
20182019,depot_location,1975,,
20182019,depot_location,2030,,
20182019,depot_location,2080,,
20182019,depot_location,2295,,
20182019,depot_location,2321,,
20182019,depot_location,2343,,
20182019,refinery_location,916,,
20182019,refinery_location,1723,,
20182019,refinery_location,1778,,
2018,biomass_forecast,0,,7.48
2018,biomass_forecast,1,,47.52
2018,biomass_forecast,2,,57.07
2018,biomass_forecast,3,,74.99
2018,biomass_forecast,4,,17.52
2018,biomass_forecast,5,,24.96
2018,biomass_forecast,6,,39.77
2018,biomass_forecast,7,,70.31
2018,biomass_forecast,8,,33.43
2018,biomass_forecast,9,,40.0
2018,biomass_forecast,10,,8.02
2018,biomass_forecast,11,,4.31
2018,biomass_forecast,12,,3.5
2018,biomass_forecast,13,,0.2
2018,biomass_forecast,14,,0.42
2018,biomass_forecast,15,,31.46
2018,biomass_forecast,16,,107.78
2018,biomass_forecast,17,,132.09
2018,biomass_forecast,18,,123.69
2018,biomass_forecast,19,,64.31
2018,biomass_forecast,20,,87.01
2018,biomass_forecast,21,,96.44
2018,biomass_forecast,22,,116.02
2018,biomass_forecast,23,,127.19
2018,biomass_forecast,24,,99.08
2018,biomass_forecast,25,,70.11
2018,biomass_forecast,26,,50.26
2018,biomass_forecast,27,,31.05
2018,biomass_forecast,28,,3.77
2018,biomass_forecast,29,,0.26
2018,biomass_forecast,30,,26.06
2018,biomass_forecast,31,,99.65
2018,biomass_forecast,32,,146.69
2018,biomass_forecast,33,,128.79
2018,biomass_forecast,34,,112.95
2018,biomass_forecast,35,,100.16
2018,biomass_forecast,36,,166.32
2018,biomass_forecast,37,,135.85
2018,biomass_forecast,38,,98.07
2018,biomass_forecast,39,,67.13
2018,biomass_forecast,40,,92.96
2018,biomass_forecast,41,,91.95
2018,biomass_forecast,42,,88.9
2018,biomass_forecast,43,,22.94
2018,biomass_forecast,44,,1.82
2018,biomass_forecast,45,,0.21
2018,biomass_forecast,46,,0.53
2018,biomass_forecast,47,,19.92
2018,biomass_forecast,48,,80.33
2018,biomass_forecast,49,,141.61
2018,biomass_forecast,50,,103.49
2018,biomass_forecast,51,,88.04
2018,biomass_forecast,52,,106.37
2018,biomass_forecast,53,,137.34
2018,biomass_forecast,54,,123.75
2018,biomass_forecast,55,,123.0
2018,biomass_forecast,56,,166.08
2018,biomass_forecast,57,,123.07
2018,biomass_forecast,58,,105.81
2018,biomass_forecast,59,,103.42
2018,biomass_forecast,60,,68.08
2018,biomass_forecast,61,,22.77
2018,biomass_forecast,62,,7.29
2018,biomass_forecast,63,,22.37
2018,biomass_forecast,64,,7.58
2018,biomass_forecast,65,,4.36
2018,biomass_forecast,66,,6.65
2018,biomass_forecast,67,,0.39
2018,biomass_forecast,68,,0.17
2018,biomass_forecast,69,,11.14
2018,biomass_forecast,70,,106.16
2018,biomass_forecast,71,,163.8
2018,biomass_forecast,72,,106.21
2018,biomass_forecast,73,,94.26
2018,biomass_forecast,74,,146.53
2018,biomass_forecast,75,,176.33
2018,biomass_forecast,76,,112.52
2018,biomass_forecast,77,,104.79
2018,biomass_forecast,78,,179.8
2018,biomass_forecast,79,,178.33
2018,biomass_forecast,80,,103.42
2018,biomass_forecast,81,,33.29
2018,biomass_forecast,82,,43.23
2018,biomass_forecast,83,,25.93
2018,biomass_forecast,84,,72.66
2018,biomass_forecast,85,,44.93
2018,biomass_forecast,86,,5.29
2018,biomass_forecast,87,,11.83
2018,biomass_forecast,88,,40.05
2018,biomass_forecast,89,,7.96
2018,biomass_forecast,90,,0.12
2018,biomass_forecast,91,,2.28
2018,biomass_forecast,92,,79.03
2018,biomass_forecast,93,,143.71
2018,biomass_forecast,94,,126.81
2018,biomass_forecast,95,,80.65
2018,biomass_forecast,96,,158.71
2018,biomass_forecast,97,,146.43
2018,biomass_forecast,98,,117.76
2018,biomass_forecast,99,,126.14
2018,biomass_forecast,100,,109.5
2018,biomass_forecast,101,,199.54
2018,biomass_forecast,102,,148.82
2018,biomass_forecast,103,,109.28
2018,biomass_forecast,104,,138.37
2018,biomass_forecast,105,,137.68
2018,biomass_forecast,106,,116.91
2018,biomass_forecast,107,,75.72
2018,biomass_forecast,108,,8.91
2018,biomass_forecast,109,,5.74
2018,biomass_forecast,110,,4.85
2018,biomass_forecast,111,,4.72
2018,biomass_forecast,112,,4.7
2018,biomass_forecast,113,,18.95
2018,biomass_forecast,114,,15.48
2018,biomass_forecast,115,,1.24
2018,biomass_forecast,116,,0.02
2018,biomass_forecast,117,,0.58
2018,biomass_forecast,118,,23.41
2018,biomass_forecast,119,,88.43
2018,biomass_forecast,120,,77.1
2018,biomass_forecast,121,,95.11
2018,biomass_forecast,122,,217.57
2018,biomass_forecast,123,,135.69
2018,biomass_forecast,124,,157.29
2018,biomass_forecast,125,,117.8
2018,biomass_forecast,126,,114.13
2018,biomass_forecast,127,,109.29
2018,biomass_forecast,128,,124.62
2018,biomass_forecast,129,,165.96
2018,biomass_forecast,130,,168.01
2018,biomass_forecast,131,,122.75
2018,biomass_forecast,132,,114.36
2018,biomass_forecast,133,,125.68
2018,biomass_forecast,134,,40.17
2018,biomass_forecast,135,,35.73
2018,biomass_forecast,136,,17.25
2018,biomass_forecast,137,,5.11
2018,biomass_forecast,138,,17.74
2018,biomass_forecast,139,,35.69
2018,biomass_forecast,140,,8.19
2018,biomass_forecast,141,,1.42
2018,biomass_forecast,142,,0.18
2018,biomass_forecast,143,,25.35
2018,biomass_forecast,144,,71.38
2018,biomass_forecast,145,,97.84
2018,biomass_forecast,146,,115.6
2018,biomass_forecast,147,,178.08
2018,biomass_forecast,148,,134.48
2018,biomass_forecast,149,,113.96
2018,biomass_forecast,150,,111.65
2018,biomass_forecast,151,,110.69
2018,biomass_forecast,152,,101.23
2018,biomass_forecast,153,,148.0
2018,biomass_forecast,154,,160.72
2018,biomass_forecast,155,,180.06
2018,biomass_forecast,156,,152.95
2018,biomass_forecast,157,,123.07
2018,biomass_forecast,158,,172.22
2018,biomass_forecast,159,,122.3
2018,biomass_forecast,160,,49.82
2018,biomass_forecast,161,,12.64
2018,biomass_forecast,162,,7.62
2018,biomass_forecast,163,,48.33
2018,biomass_forecast,164,,163.39
2018,biomass_forecast,165,,62.17
2018,biomass_forecast,166,,20.21
2018,biomass_forecast,167,,0.11
2018,biomass_forecast,168,,0.27
2018,biomass_forecast,169,,12.76
2018,biomass_forecast,170,,63.73
2018,biomass_forecast,171,,78.83
2018,biomass_forecast,172,,90.22
2018,biomass_forecast,173,,128.35
2018,biomass_forecast,174,,133.75
2018,biomass_forecast,175,,102.53
2018,biomass_forecast,176,,103.21
2018,biomass_forecast,177,,96.47
2018,biomass_forecast,178,,135.04
2018,biomass_forecast,179,,156.15
2018,biomass_forecast,180,,233.46
2018,biomass_forecast,181,,187.94
2018,biomass_forecast,182,,102.31
2018,biomass_forecast,183,,96.34
2018,biomass_forecast,184,,90.88
2018,biomass_forecast,185,,79.54
2018,biomass_forecast,186,,94.16
2018,biomass_forecast,187,,59.79
2018,biomass_forecast,188,,12.79
2018,biomass_forecast,189,,60.61
2018,biomass_forecast,190,,167.39
2018,biomass_forecast,191,,131.97
2018,biomass_forecast,192,,45.71
2018,biomass_forecast,193,,16.14
2018,biomass_forecast,194,,3.55
2018,biomass_forecast,195,,1.1
2018,biomass_forecast,196,,0.46
2018,biomass_forecast,197,,2.2
2018,biomass_forecast,198,,2.58
2018,biomass_forecast,199,,8.62
2018,biomass_forecast,200,,30.11
2018,biomass_forecast,201,,23.52
2018,biomass_forecast,202,,6.39
2018,biomass_forecast,203,,0.01
2018,biomass_forecast,204,,0.02
2018,biomass_forecast,205,,0.01
2018,biomass_forecast,206,,0.24
2018,biomass_forecast,207,,1.25
2018,biomass_forecast,208,,64.31
2018,biomass_forecast,209,,73.52
2018,biomass_forecast,210,,61.04
2018,biomass_forecast,211,,88.2
2018,biomass_forecast,212,,225.52
2018,biomass_forecast,213,,134.92
2018,biomass_forecast,214,,90.83
2018,biomass_forecast,215,,89.14
2018,biomass_forecast,216,,118.4
2018,biomass_forecast,217,,144.78
2018,biomass_forecast,218,,221.01
2018,biomass_forecast,219,,227.07
2018,biomass_forecast,220,,239.63
2018,biomass_forecast,221,,164.31
2018,biomass_forecast,222,,158.24
2018,biomass_forecast,223,,148.88
2018,biomass_forecast,224,,153.64
2018,biomass_forecast,225,,192.87
2018,biomass_forecast,226,,102.29
2018,biomass_forecast,227,,86.58
2018,biomass_forecast,228,,147.69
2018,biomass_forecast,229,,235.68
2018,biomass_forecast,230,,252.46
2018,biomass_forecast,231,,68.76
2018,biomass_forecast,232,,15.17
2018,biomass_forecast,233,,21.9
2018,biomass_forecast,234,,21.29
2018,biomass_forecast,235,,1.45
2018,biomass_forecast,236,,13.64
2018,biomass_forecast,237,,15.7
2018,biomass_forecast,238,,14.66
2018,biomass_forecast,239,,15.63
2018,biomass_forecast,240,,34.36
2018,biomass_forecast,241,,117.14
2018,biomass_forecast,242,,54.65
2018,biomass_forecast,243,,8.45
2018,biomass_forecast,244,,4.37
2018,biomass_forecast,245,,0.06
2018,biomass_forecast,246,,4.19
2018,biomass_forecast,247,,4.08
2018,biomass_forecast,248,,13.5
2018,biomass_forecast,249,,76.57
2018,biomass_forecast,250,,58.14
2018,biomass_forecast,251,,98.81
2018,biomass_forecast,252,,114.08
2018,biomass_forecast,253,,223.41
2018,biomass_forecast,254,,165.6
2018,biomass_forecast,255,,93.98
2018,biomass_forecast,256,,126.93
2018,biomass_forecast,257,,253.52
2018,biomass_forecast,258,,194.88
2018,biomass_forecast,259,,174.75
2018,biomass_forecast,260,,266.17
2018,biomass_forecast,261,,243.87
2018,biomass_forecast,262,,177.05
2018,biomass_forecast,263,,191.05
2018,biomass_forecast,264,,142.87
2018,biomass_forecast,265,,172.28
2018,biomass_forecast,266,,205.27
2018,biomass_forecast,267,,147.95
2018,biomass_forecast,268,,210.25
2018,biomass_forecast,269,,205.27
2018,biomass_forecast,270,,164.64
2018,biomass_forecast,271,,210.14
2018,biomass_forecast,272,,157.08
2018,biomass_forecast,273,,38.67
2018,biomass_forecast,274,,55.93
2018,biomass_forecast,275,,8.25
2018,biomass_forecast,276,,0.0
2018,biomass_forecast,277,,3.51
2018,biomass_forecast,278,,9.93
2018,biomass_forecast,279,,1.71
2018,biomass_forecast,280,,0.12
2018,biomass_forecast,281,,0.0
2018,biomass_forecast,282,,17.8
2018,biomass_forecast,283,,35.14
2018,biomass_forecast,284,,14.87
2018,biomass_forecast,285,,1.13
2018,biomass_forecast,286,,11.3
2018,biomass_forecast,287,,36.39
2018,biomass_forecast,288,,12.26
2018,biomass_forecast,289,,43.74
2018,biomass_forecast,290,,12.75
2018,biomass_forecast,291,,58.47
2018,biomass_forecast,292,,129.29
2018,biomass_forecast,293,,118.09
2018,biomass_forecast,294,,169.96
2018,biomass_forecast,295,,184.75
2018,biomass_forecast,296,,227.07
2018,biomass_forecast,297,,227.0
2018,biomass_forecast,298,,243.04
2018,biomass_forecast,299,,242.09
2018,biomass_forecast,300,,260.66
2018,biomass_forecast,301,,325.52
2018,biomass_forecast,302,,180.21
2018,biomass_forecast,303,,260.78
2018,biomass_forecast,304,,227.24
2018,biomass_forecast,305,,232.94
2018,biomass_forecast,306,,208.64
2018,biomass_forecast,307,,212.56
2018,biomass_forecast,308,,166.53
2018,biomass_forecast,309,,299.48
2018,biomass_forecast,310,,218.79
2018,biomass_forecast,311,,141.01
2018,biomass_forecast,312,,72.96
2018,biomass_forecast,313,,112.05
2018,biomass_forecast,314,,111.68
2018,biomass_forecast,315,,13.25
2018,biomass_forecast,316,,0.34
2018,biomass_forecast,317,,5.27
2018,biomass_forecast,318,,4.92
2018,biomass_forecast,319,,9.25
2018,biomass_forecast,320,,12.56
2018,biomass_forecast,321,,3.9
2018,biomass_forecast,322,,19.33
2018,biomass_forecast,323,,71.65
2018,biomass_forecast,324,,83.13
2018,biomass_forecast,325,,23.21
2018,biomass_forecast,326,,1.22
2018,biomass_forecast,327,,0.01
2018,biomass_forecast,328,,0.71
2018,biomass_forecast,329,,0.46
2018,biomass_forecast,330,,0.26
2018,biomass_forecast,331,,8.1
2018,biomass_forecast,332,,7.66
2018,biomass_forecast,333,,67.43
2018,biomass_forecast,334,,147.72
2018,biomass_forecast,335,,102.63
2018,biomass_forecast,336,,152.33
2018,biomass_forecast,337,,271.94
2018,biomass_forecast,338,,228.25
2018,biomass_forecast,339,,230.28
2018,biomass_forecast,340,,305.68
2018,biomass_forecast,341,,255.95
2018,biomass_forecast,342,,250.92
2018,biomass_forecast,343,,203.32
2018,biomass_forecast,344,,153.73
2018,biomass_forecast,345,,245.18
2018,biomass_forecast,346,,159.49
2018,biomass_forecast,347,,212.47
2018,biomass_forecast,348,,279.42
2018,biomass_forecast,349,,254.33
2018,biomass_forecast,350,,164.92
2018,biomass_forecast,351,,259.13
2018,biomass_forecast,352,,178.29
2018,biomass_forecast,353,,57.95
2018,biomass_forecast,354,,37.86
2018,biomass_forecast,355,,159.01
2018,biomass_forecast,356,,172.36
2018,biomass_forecast,357,,30.58
2018,biomass_forecast,358,,23.12
2018,biomass_forecast,359,,0.2
2018,biomass_forecast,360,,0.67
2018,biomass_forecast,361,,0.62
2018,biomass_forecast,362,,0.61
2018,biomass_forecast,363,,1.47
2018,biomass_forecast,364,,9.0
2018,biomass_forecast,365,,11.57
2018,biomass_forecast,366,,1.38
2018,biomass_forecast,367,,38.68
2018,biomass_forecast,368,,126.18
2018,biomass_forecast,369,,72.13
2018,biomass_forecast,370,,26.69
2018,biomass_forecast,371,,48.87
2018,biomass_forecast,372,,21.17
2018,biomass_forecast,373,,10.1
2018,biomass_forecast,374,,9.01
2018,biomass_forecast,375,,32.21
2018,biomass_forecast,376,,111.53
2018,biomass_forecast,377,,123.87
2018,biomass_forecast,378,,122.77
2018,biomass_forecast,379,,121.05
2018,biomass_forecast,380,,288.78
2018,biomass_forecast,381,,232.98
2018,biomass_forecast,382,,144.36
2018,biomass_forecast,383,,174.03
2018,biomass_forecast,384,,144.84
2018,biomass_forecast,385,,162.27
2018,biomass_forecast,386,,171.32
2018,biomass_forecast,387,,130.47
2018,biomass_forecast,388,,184.56
2018,biomass_forecast,389,,222.63
2018,biomass_forecast,390,,246.56
2018,biomass_forecast,391,,177.78
2018,biomass_forecast,392,,159.21
2018,biomass_forecast,393,,167.61
2018,biomass_forecast,394,,178.64
2018,biomass_forecast,395,,129.49
2018,biomass_forecast,396,,191.66
2018,biomass_forecast,397,,81.57
2018,biomass_forecast,398,,69.65
2018,biomass_forecast,399,,127.77
2018,biomass_forecast,400,,89.58
2018,biomass_forecast,401,,143.49
2018,biomass_forecast,402,,27.06
2018,biomass_forecast,403,,2.49
2018,biomass_forecast,404,,0.43
2018,biomass_forecast,405,,1.3
2018,biomass_forecast,406,,0.05
2018,biomass_forecast,407,,3.89
2018,biomass_forecast,408,,2.45
2018,biomass_forecast,409,,3.55
2018,biomass_forecast,410,,11.06
2018,biomass_forecast,411,,7.68
2018,biomass_forecast,412,,0.68
2018,biomass_forecast,413,,0.47
2018,biomass_forecast,414,,0.01
2018,biomass_forecast,415,,0.15
2018,biomass_forecast,416,,36.35
2018,biomass_forecast,417,,83.13
2018,biomass_forecast,418,,97.83
2018,biomass_forecast,419,,73.77
2018,biomass_forecast,420,,22.85
2018,biomass_forecast,421,,43.72
2018,biomass_forecast,422,,53.33
