year,data_type,source_index,destination_index,value
20182019,depot_location,1969,,
20182019,depot_location,1072,,
20182019,depot_location,1221,,
20182019,depot_location,1198,,
20182019,depot_location,756,,
20182019,depot_location,382,,
20182019,depot_location,1207,,
20182019,depot_location,1724,,
20182019,depot_location,346,,
20182019,depot_location,873,,
20182019,depot_location,1701,,
20182019,depot_location,1172,,
20182019,depot_location,1741,,
20182019,depot_location,1601,,
20182019,refinery_location,749,,
20182019,refinery_location,1580,,
20182019,refinery_location,1360,,
2018,biomass_forecast,0,,7.49
2018,biomass_forecast,1,,47.53
2018,biomass_forecast,2,,57.08
2018,biomass_forecast,3,,75.0
2018,biomass_forecast,4,,17.53
2018,biomass_forecast,5,,24.970000000000002
2018,biomass_forecast,6,,39.78
2018,biomass_forecast,7,,70.32000000000001
2018,biomass_forecast,8,,33.44
2018,biomass_forecast,9,,40.01
2018,biomass_forecast,10,,8.03
2018,biomass_forecast,11,,4.319999999999999
2018,biomass_forecast,12,,3.51
2018,biomass_forecast,13,,0.21000000000000002
2018,biomass_forecast,14,,0.43
2018,biomass_forecast,15,,31.470000000000002
2018,biomass_forecast,16,,107.79
2018,biomass_forecast,17,,132.1
2018,biomass_forecast,18,,123.7
2018,biomass_forecast,19,,64.32000000000001
2018,biomass_forecast,20,,87.02000000000001
2018,biomass_forecast,21,,96.45
2018,biomass_forecast,22,,116.03
2018,biomass_forecast,23,,127.2
2018,biomass_forecast,24,,99.09
2018,biomass_forecast,25,,70.12
2018,biomass_forecast,26,,50.269999999999996
2018,biomass_forecast,27,,31.060000000000002
2018,biomass_forecast,28,,3.78
2018,biomass_forecast,29,,0.27
2018,biomass_forecast,30,,26.07
2018,biomass_forecast,31,,99.66000000000001
2018,biomass_forecast,32,,146.7
2018,biomass_forecast,33,,128.79999999999998
2018,biomass_forecast,34,,112.96000000000001
2018,biomass_forecast,35,,100.17
2018,biomass_forecast,36,,166.32999999999998
2018,biomass_forecast,37,,135.85999999999999
2018,biomass_forecast,38,,98.08
2018,biomass_forecast,39,,67.14
2018,biomass_forecast,40,,92.97
2018,biomass_forecast,41,,91.96000000000001
2018,biomass_forecast,42,,88.91000000000001
2018,biomass_forecast,43,,22.950000000000003
2018,biomass_forecast,44,,1.83
2018,biomass_forecast,45,,0.22
2018,biomass_forecast,46,,0.54
2018,biomass_forecast,47,,19.930000000000003
2018,biomass_forecast,48,,80.34
2018,biomass_forecast,49,,141.62
2018,biomass_forecast,50,,103.5
2018,biomass_forecast,51,,88.05000000000001
2018,biomass_forecast,52,,106.38000000000001
2018,biomass_forecast,53,,137.35
2018,biomass_forecast,54,,123.76
2018,biomass_forecast,55,,123.01
2018,biomass_forecast,56,,166.09
2018,biomass_forecast,57,,123.08
2018,biomass_forecast,58,,105.82000000000001
2018,biomass_forecast,59,,103.43
2018,biomass_forecast,60,,68.09
2018,biomass_forecast,61,,22.78
2018,biomass_forecast,62,,7.3
2018,biomass_forecast,63,,22.380000000000003
2018,biomass_forecast,64,,7.59
2018,biomass_forecast,65,,4.37
2018,biomass_forecast,66,,6.66
2018,biomass_forecast,67,,0.4
2018,biomass_forecast,68,,0.18000000000000002
2018,biomass_forecast,69,,11.15
2018,biomass_forecast,70,,106.17
2018,biomass_forecast,71,,163.81
2018,biomass_forecast,72,,106.22
2018,biomass_forecast,73,,94.27000000000001
2018,biomass_forecast,74,,146.54
2018,biomass_forecast,75,,176.34
2018,biomass_forecast,76,,112.53
2018,biomass_forecast,77,,104.80000000000001
2018,biomass_forecast,78,,179.81
2018,biomass_forecast,79,,178.34
2018,biomass_forecast,80,,103.43
2018,biomass_forecast,81,,33.3
2018,biomass_forecast,82,,43.239999999999995
2018,biomass_forecast,83,,25.94
2018,biomass_forecast,84,,72.67
2018,biomass_forecast,85,,44.94
2018,biomass_forecast,86,,5.3
2018,biomass_forecast,87,,11.84
2018,biomass_forecast,88,,40.059999999999995
2018,biomass_forecast,89,,7.97
2018,biomass_forecast,90,,0.13
